Date,Location,Time,Temperature (°C),Humidity (%),Solar Irradiance (W/m²),Cloud Cover (%),Energy Generated (kWh)
2024-01-27,Goa,09:00:00,38,89,1117,81,398
2024-01-27,Ahmedabad,10:00:00,26,80,1079,83,155
2024-01-27,Goa,11:00:00,34,34,336,0,491
2024-01-27,Chennai,12:00:00,27,61,607,64,202
2024-01-27,Jaipur,13:00:00,33,41,478,10,307
2024-01-27,Goa,14:00:00,20,81,644,92,250
2024-01-27,Kolkata,15:00:00,32,42,876,60,361
2024-01-27,Jaipur,16:00:00,22,83,1140,92,142
2024-01-27,Delhi,17:00:00,40,83,470,87,399
2024-01-27,Goa,18:00:00,25,70,640,83,217
2024-01-27,Ahmedabad,19:00:00,38,77,427,93,435
2024-01-27,Jaipur,20:00:00,34,80,326,62,378
2024-01-27,Mumbai,21:00:00,23,76,469,37,243
2024-01-27,Ahmedabad,22:00:00,40,79,1019,68,327
2024-01-27,Mumbai,23:00:00,22,75,959,44,303
2024-01-28,Goa,00:00:00,23,67,1051,73,328
2024-01-28,Bangalore,01:00:00,24,42,686,69,364
2024-01-28,Bangalore,02:00:00,37,51,747,67,236
2024-01-28,Delhi,03:00:00,44,31,354,3,339
2024-01-28,Ahmedabad,04:00:00,29,42,856,70,285
2024-01-28,Mumbai,05:00:00,27,86,1185,47,414
2024-01-28,Hyderabad,06:00:00,31,63,1136,96,250
2024-01-28,Ahmedabad,07:00:00,41,48,971,8,424
2024-01-28,Kolkata,08:00:00,22,38,1098,89,390
2024-01-28,Delhi,09:00:00,37,62,218,46,452
2024-01-28,Pune,10:00:00,42,56,624,84,209
2024-01-28,Pune,11:00:00,27,74,1135,59,139
2024-01-28,Mumbai,12:00:00,20,31,257,51,241
2024-01-28,Bangalore,13:00:00,33,86,622,85,439
2024-01-28,Jaipur,14:00:00,41,86,974,32,471
2024-01-28,Kolkata,15:00:00,42,45,747,57,112
2024-01-28,Pune,16:00:00,32,35,922,96,152
2024-01-28,Mumbai,17:00:00,44,43,1043,47,179
2024-01-28,Mumbai,18:00:00,31,56,859,4,332
2024-01-28,Goa,19:00:00,22,67,301,84,450
2024-01-28,Bangalore,20:00:00,37,48,275,26,138
2024-01-28,Ahmedabad,21:00:00,40,66,1124,40,326
2024-01-28,Jaipur,22:00:00,32,33,1189,0,439
2024-01-28,Goa,23:00:00,34,87,1179,50,220
2024-01-29,Pune,00:00:00,29,38,779,15,164
2024-01-29,Jaipur,01:00:00,20,69,265,98,395
2024-01-29,Delhi,02:00:00,25,44,1014,99,304
2024-01-29,Bangalore,03:00:00,28,33,933,31,234
2024-01-29,Pune,04:00:00,29,81,350,92,144
2024-01-29,Mumbai,05:00:00,34,47,1101,46,377
2024-01-29,Pune,06:00:00,28,82,985,22,234
2024-01-29,Hyderabad,07:00:00,42,88,636,14,477
2024-01-29,Chennai,08:00:00,33,83,989,25,151
2024-01-29,Chennai,09:00:00,30,70,1196,36,328
2024-01-29,Pune,10:00:00,26,89,267,88,455
2024-01-29,Hyderabad,11:00:00,43,33,434,54,167
2024-01-29,Pune,12:00:00,21,68,914,1,297
2024-01-29,Chennai,13:00:00,33,36,944,75,166
2024-01-29,Goa,14:00:00,25,52,874,18,102
2024-01-29,Delhi,15:00:00,24,92,1170,31,157
2024-01-29,Chennai,16:00:00,24,94,297,86,475
2024-01-29,Delhi,17:00:00,38,70,208,68,355
2024-01-29,Mumbai,18:00:00,38,73,1126,54,455
2024-01-29,Delhi,19:00:00,25,74,703,88,364
2024-01-29,Goa,20:00:00,29,98,960,98,115
2024-01-29,Hyderabad,21:00:00,42,80,689,55,367
2024-01-29,Delhi,22:00:00,33,94,1191,28,201
2024-01-29,Jaipur,23:00:00,36,83,626,83,386
2024-01-30,Ahmedabad,00:00:00,22,85,426,35,321
2024-01-30,Chennai,01:00:00,20,69,952,70,120
2024-01-30,Hyderabad,02:00:00,29,87,786,85,486
2024-01-30,Kolkata,03:00:00,22,44,216,81,120
2024-01-30,Mumbai,04:00:00,24,48,762,52,191
2024-01-30,Ahmedabad,05:00:00,44,39,427,84,383
2024-01-30,Jaipur,06:00:00,38,45,905,85,232
2024-01-30,Bangalore,07:00:00,29,72,991,38,426
2024-01-30,Goa,08:00:00,44,60,437,75,428
2024-01-30,Pune,09:00:00,35,45,580,10,274
2024-01-30,Ahmedabad,10:00:00,20,57,982,75,312
2024-01-30,Hyderabad,11:00:00,25,91,1123,89,247
2024-01-30,Hyderabad,12:00:00,28,49,586,29,331
2024-01-30,Hyderabad,13:00:00,24,64,868,78,471
2024-01-30,Mumbai,14:00:00,33,88,453,71,264
2024-01-30,Delhi,15:00:00,29,38,507,52,413
2024-01-30,Chennai,16:00:00,21,39,1021,81,244
2024-01-30,Bangalore,17:00:00,24,74,513,73,397
2024-01-30,Pune,18:00:00,20,44,500,7,322
2024-01-30,Hyderabad,19:00:00,44,59,317,98,452
2024-01-30,Pune,20:00:00,29,77,1044,19,161
2024-01-30,Kolkata,21:00:00,44,69,249,11,195
2024-01-30,Mumbai,22:00:00,41,73,989,66,211
2024-01-30,Hyderabad,23:00:00,28,75,763,83,475
2024-01-31,Kolkata,00:00:00,22,35,380,49,186
2024-01-31,Bangalore,01:00:00,34,53,742,11,354
2024-01-31,Bangalore,02:00:00,23,36,526,53,489
2024-01-31,Chennai,03:00:00,32,35,702,87,212
2024-01-31,Jaipur,04:00:00,25,62,695,79,353
2024-01-31,Chennai,05:00:00,39,67,1143,53,447
2024-01-31,Delhi,06:00:00,36,73,445,73,421
2024-01-31,Pune,07:00:00,42,46,801,18,131
2024-01-31,Goa,08:00:00,24,60,742,13,163
2024-01-31,Bangalore,09:00:00,34,66,301,51,253
2024-01-31,Goa,10:00:00,27,40,429,77,104
2024-01-31,Mumbai,11:00:00,44,34,587,21,494
2024-01-31,Ahmedabad,12:00:00,24,93,1130,3,483
2024-01-31,Hyderabad,13:00:00,43,32,808,58,429
2024-01-31,Mumbai,14:00:00,32,85,778,33,309
2024-01-31,Bangalore,15:00:00,20,92,903,63,191
2024-01-31,Kolkata,16:00:00,20,67,410,17,321
2024-01-31,Pune,17:00:00,26,83,848,97,289
2024-01-31,Goa,18:00:00,41,31,629,81,159
2024-01-31,Chennai,19:00:00,24,31,538,30,304
2024-01-31,Ahmedabad,20:00:00,33,41,383,83,311
2024-01-31,Jaipur,21:00:00,34,69,255,99,357
2024-01-31,Mumbai,22:00:00,40,31,1178,41,188
2024-01-31,Jaipur,23:00:00,44,86,961,73,335
2024-02-01,Goa,00:00:00,36,76,481,2,462
2024-02-01,Goa,01:00:00,43,65,771,84,470
2024-02-01,Hyderabad,02:00:00,37,33,327,99,431
2024-02-01,Kolkata,03:00:00,26,53,916,54,295
2024-02-01,Kolkata,04:00:00,41,91,925,9,431
2024-02-01,Delhi,05:00:00,37,31,838,70,282
2024-02-01,Chennai,06:00:00,38,44,707,21,350
2024-02-01,Bangalore,07:00:00,39,78,783,22,323
2024-02-01,Bangalore,08:00:00,26,64,415,75,270
2024-02-01,Goa,09:00:00,27,76,289,12,297
2024-02-01,Mumbai,10:00:00,32,53,1143,39,348
2024-02-01,Pune,11:00:00,37,89,513,12,280
2024-02-01,Bangalore,12:00:00,43,77,432,96,483
2024-02-01,Bangalore,13:00:00,30,52,944,94,376
2024-02-01,Mumbai,14:00:00,28,41,774,50,374
2024-02-01,Chennai,15:00:00,42,70,1087,63,260
2024-02-01,Ahmedabad,16:00:00,20,58,446,91,347
2024-02-01,Kolkata,17:00:00,41,99,641,82,418
2024-02-01,Hyderabad,18:00:00,27,80,1098,84,287
2024-02-01,Hyderabad,19:00:00,40,52,334,95,118
2024-02-01,Hyderabad,20:00:00,31,60,1147,89,343
2024-02-01,Mumbai,21:00:00,21,50,1081,12,212
2024-02-01,Hyderabad,22:00:00,34,53,1157,28,377
2024-02-01,Goa,23:00:00,40,38,201,70,150
2024-02-02,Delhi,00:00:00,43,51,360,46,443
2024-02-02,Mumbai,01:00:00,37,33,339,25,222
2024-02-02,Mumbai,02:00:00,36,32,503,69,337
2024-02-02,Kolkata,03:00:00,34,57,659,95,418
2024-02-02,Hyderabad,04:00:00,39,44,1020,99,161
2024-02-02,Jaipur,05:00:00,39,37,913,22,173
2024-02-02,Ahmedabad,06:00:00,28,77,324,74,344
2024-02-02,Delhi,07:00:00,22,81,1136,55,131
2024-02-02,Mumbai,08:00:00,39,84,1084,84,252
2024-02-02,Delhi,09:00:00,38,66,546,18,243
2024-02-02,Mumbai,10:00:00,37,33,793,97,114
2024-02-02,Chennai,11:00:00,39,84,1153,49,403
2024-02-02,Kolkata,12:00:00,27,41,523,34,373
2024-02-02,Goa,13:00:00,20,48,1199,48,344
2024-02-02,Chennai,14:00:00,43,86,606,94,378
2024-02-02,Pune,15:00:00,43,66,668,45,154
2024-02-02,Hyderabad,16:00:00,34,36,363,92,141
2024-02-02,Pune,17:00:00,38,84,1061,69,486
2024-02-02,Ahmedabad,18:00:00,29,57,439,99,458
2024-02-02,Jaipur,19:00:00,31,66,412,52,151
2024-02-02,Goa,20:00:00,25,90,1182,30,110
2024-02-02,Chennai,21:00:00,32,68,348,95,410
2024-02-02,Delhi,22:00:00,23,52,783,83,187
2024-02-02,Delhi,23:00:00,32,81,302,21,326
2024-02-03,Ahmedabad,00:00:00,36,40,382,66,213
2024-02-03,Mumbai,01:00:00,20,95,704,7,124
2024-02-03,Delhi,02:00:00,24,42,895,18,191
2024-02-03,Hyderabad,03:00:00,43,70,724,30,186
2024-02-03,Jaipur,04:00:00,36,78,579,31,180
2024-02-03,Kolkata,05:00:00,37,44,943,78,349
2024-02-03,Hyderabad,06:00:00,26,85,861,54,349
2024-02-03,Jaipur,07:00:00,35,83,974,30,309
2024-02-03,Ahmedabad,08:00:00,27,60,223,66,108
2024-02-03,Hyderabad,09:00:00,31,90,900,50,198
2024-02-03,Kolkata,10:00:00,33,87,332,95,135
2024-02-03,Kolkata,11:00:00,38,89,249,73,156
2024-02-03,Bangalore,12:00:00,30,82,1157,91,162
2024-02-03,Mumbai,13:00:00,31,90,894,26,437
2024-02-03,Ahmedabad,14:00:00,32,71,225,47,375
2024-02-03,Hyderabad,15:00:00,27,58,849,42,312
2024-02-03,Goa,16:00:00,20,56,210,94,402
2024-02-03,Goa,17:00:00,28,73,1007,50,119
2024-02-03,Ahmedabad,18:00:00,21,34,301,97,346
2024-02-03,Hyderabad,19:00:00,33,81,210,68,105
2024-02-03,Chennai,20:00:00,32,82,311,74,172
2024-02-03,Chennai,21:00:00,35,81,805,70,206
2024-02-03,Mumbai,22:00:00,21,67,971,71,192
2024-02-03,Hyderabad,23:00:00,23,73,969,80,384
2024-02-04,Kolkata,00:00:00,31,82,1172,49,455
2024-02-04,Delhi,01:00:00,35,31,366,60,318
2024-02-04,Goa,02:00:00,29,83,920,40,466
2024-02-04,Hyderabad,03:00:00,22,64,606,50,476
2024-02-04,Hyderabad,04:00:00,23,75,244,77,148
2024-02-04,Delhi,05:00:00,25,84,1041,23,463
2024-02-04,Delhi,06:00:00,42,40,916,29,489
2024-02-04,Jaipur,07:00:00,24,58,1137,51,394
2024-02-04,Bangalore,08:00:00,37,98,558,49,387
2024-02-04,Mumbai,09:00:00,22,92,753,56,276
2024-02-04,Goa,10:00:00,29,76,484,61,398
2024-02-04,Delhi,11:00:00,30,36,599,78,207
2024-02-04,Chennai,12:00:00,38,93,650,52,383
2024-02-04,Ahmedabad,13:00:00,33,93,811,67,400
2024-02-04,Chennai,14:00:00,40,41,643,76,164
2024-02-04,Jaipur,15:00:00,30,41,587,68,405
2024-02-04,Jaipur,16:00:00,40,65,555,30,153
2024-02-04,Delhi,17:00:00,23,58,983,75,406
2024-02-04,Jaipur,18:00:00,43,40,624,29,398
2024-02-04,Kolkata,19:00:00,41,82,205,9,419
2024-02-04,Pune,20:00:00,25,99,753,93,129
2024-02-04,Hyderabad,21:00:00,36,76,1095,89,345
2024-02-04,Hyderabad,22:00:00,41,62,640,43,309
2024-02-04,Delhi,23:00:00,38,96,1123,5,320
2024-02-05,Jaipur,00:00:00,32,72,555,26,269
2024-02-05,Ahmedabad,01:00:00,41,47,1118,19,442
2024-02-05,Kolkata,02:00:00,29,82,964,91,313
2024-02-05,Mumbai,03:00:00,30,68,787,19,421
2024-02-05,Jaipur,04:00:00,25,63,753,11,168
2024-02-05,Kolkata,05:00:00,21,66,1062,84,333
2024-02-05,Bangalore,06:00:00,20,70,467,93,114
2024-02-05,Mumbai,07:00:00,30,78,1091,48,465
2024-02-05,Hyderabad,08:00:00,35,39,1191,51,233
2024-02-05,Bangalore,09:00:00,22,69,416,9,305
2024-02-05,Delhi,10:00:00,24,47,263,4,123
2024-02-05,Goa,11:00:00,34,54,641,63,476
2024-02-05,Delhi,12:00:00,34,70,890,57,184
2024-02-05,Ahmedabad,13:00:00,23,65,740,7,241
2024-02-05,Kolkata,14:00:00,42,31,474,29,239
2024-02-05,Goa,15:00:00,23,78,669,16,423
2024-02-05,Mumbai,16:00:00,27,96,415,66,221
2024-02-05,Mumbai,17:00:00,26,82,1064,20,399
2024-02-05,Bangalore,18:00:00,44,48,1195,15,440
2024-02-05,Ahmedabad,19:00:00,36,55,1012,95,278
2024-02-05,Hyderabad,20:00:00,34,83,1199,26,307
2024-02-05,Jaipur,21:00:00,24,80,765,5,265
2024-02-05,Jaipur,22:00:00,32,54,1077,41,140
2024-02-05,Goa,23:00:00,23,46,791,15,221
2024-02-06,Ahmedabad,00:00:00,41,90,393,44,143
2024-02-06,Ahmedabad,01:00:00,36,75,911,2,174
2024-02-06,Mumbai,02:00:00,41,84,212,39,447
2024-02-06,Hyderabad,03:00:00,36,79,421,19,371
2024-02-06,Kolkata,04:00:00,33,40,904,6,265
2024-02-06,Hyderabad,05:00:00,33,41,595,58,349
2024-02-06,Chennai,06:00:00,36,69,1080,10,185
2024-02-06,Ahmedabad,07:00:00,27,77,1038,92,488
2024-02-06,Delhi,08:00:00,21,85,951,51,236
2024-02-06,Pune,09:00:00,32,37,469,2,432
2024-02-06,Ahmedabad,10:00:00,41,43,497,20,138
2024-02-06,Goa,11:00:00,35,85,810,52,186
2024-02-06,Delhi,12:00:00,35,83,931,95,254
2024-02-06,Goa,13:00:00,25,46,1043,29,259
2024-02-06,Bangalore,14:00:00,41,74,815,10,163
2024-02-06,Pune,15:00:00,43,34,631,80,322
2024-02-06,Pune,16:00:00,23,32,1088,24,461
2024-02-06,Mumbai,17:00:00,22,38,607,49,445
2024-02-06,Ahmedabad,18:00:00,25,49,264,88,245
2024-02-06,Mumbai,19:00:00,23,50,856,8,303
2024-02-06,Jaipur,20:00:00,37,62,237,44,166
2024-02-06,Goa,21:00:00,25,34,227,28,104
2024-02-06,Chennai,22:00:00,24,53,488,61,158
2024-02-06,Chennai,23:00:00,28,92,1119,14,175
2024-02-07,Jaipur,00:00:00,30,55,1078,18,359
2024-02-07,Bangalore,01:00:00,25,62,436,14,347
2024-02-07,Chennai,02:00:00,35,47,325,38,115
2024-02-07,Goa,03:00:00,38,47,583,34,174
2024-02-07,Chennai,04:00:00,30,67,525,12,455
2024-02-07,Jaipur,05:00:00,40,62,284,15,476
2024-02-07,Delhi,06:00:00,34,56,948,66,275
2024-02-07,Mumbai,07:00:00,43,78,445,94,421
2024-02-07,Kolkata,08:00:00,28,79,587,54,235
2024-02-07,Goa,09:00:00,43,44,1128,64,376
2024-02-07,Mumbai,10:00:00,38,81,1086,34,381
2024-02-07,Pune,11:00:00,44,97,465,15,498
2024-02-07,Hyderabad,12:00:00,38,48,960,0,267
2024-02-07,Chennai,13:00:00,43,54,1003,49,129
2024-02-07,Chennai,14:00:00,28,54,404,13,421
2024-02-07,Bangalore,15:00:00,42,62,427,61,435
2024-02-07,Mumbai,16:00:00,23,89,439,6,368
2024-02-07,Hyderabad,17:00:00,29,66,272,22,100
2024-02-07,Chennai,18:00:00,28,72,870,98,270
2024-02-07,Pune,19:00:00,38,38,587,62,228
2024-02-07,Bangalore,20:00:00,34,43,577,28,267
2024-02-07,Mumbai,21:00:00,38,32,411,21,496
2024-02-07,Bangalore,22:00:00,21,98,847,79,160
2024-02-07,Mumbai,23:00:00,29,85,994,92,216
2024-02-08,Ahmedabad,00:00:00,38,55,875,5,421
2024-02-08,Ahmedabad,01:00:00,36,82,848,81,222
2024-02-08,Jaipur,02:00:00,39,70,370,28,359
2024-02-08,Goa,03:00:00,43,50,351,88,325
2024-02-08,Bangalore,04:00:00,40,68,876,1,496
2024-02-08,Jaipur,05:00:00,21,52,1008,63,391
2024-02-08,Bangalore,06:00:00,38,87,303,95,451
2024-02-08,Chennai,07:00:00,36,98,421,35,285
2024-02-08,Kolkata,08:00:00,37,58,481,95,184
2024-02-08,Bangalore,09:00:00,36,91,587,19,317
2024-02-08,Chennai,10:00:00,21,82,571,54,242
2024-02-08,Hyderabad,11:00:00,38,74,328,36,189
2024-02-08,Ahmedabad,12:00:00,20,56,603,96,440
2024-02-08,Jaipur,13:00:00,30,63,419,51,367
2024-02-08,Kolkata,14:00:00,44,43,372,68,175
2024-02-08,Pune,15:00:00,29,70,671,69,168
2024-02-08,Ahmedabad,16:00:00,24,89,1059,21,397
2024-02-08,Jaipur,17:00:00,35,71,1187,84,259
2024-02-08,Kolkata,18:00:00,43,80,652,82,485
2024-02-08,Pune,19:00:00,24,40,807,14,107
2024-02-08,Delhi,20:00:00,43,64,701,97,318
2024-02-08,Chennai,21:00:00,42,48,251,46,409
2024-02-08,Delhi,22:00:00,31,94,293,70,491
2024-02-08,Chennai,23:00:00,23,90,775,80,187
2024-02-09,Mumbai,00:00:00,42,76,220,68,240
2024-02-09,Goa,01:00:00,25,43,305,51,128
2024-02-09,Kolkata,02:00:00,38,96,1047,38,112
2024-02-09,Delhi,03:00:00,28,81,399,1,413
2024-02-09,Goa,04:00:00,31,61,1043,90,162
2024-02-09,Kolkata,05:00:00,34,39,551,44,442
2024-02-09,Jaipur,06:00:00,35,46,480,23,274
2024-02-09,Mumbai,07:00:00,32,69,1162,60,315
2024-02-09,Jaipur,08:00:00,44,97,481,91,334
2024-02-09,Chennai,09:00:00,40,92,811,64,186
2024-02-09,Goa,10:00:00,43,44,1048,52,173
2024-02-09,Kolkata,11:00:00,26,68,738,20,393
2024-02-09,Bangalore,12:00:00,44,86,444,91,168
2024-02-09,Goa,13:00:00,42,39,1147,66,168
2024-02-09,Hyderabad,14:00:00,39,46,774,93,322
2024-02-09,Pune,15:00:00,23,46,1053,0,484
2024-02-09,Delhi,16:00:00,30,45,1085,58,485
2024-02-09,Kolkata,17:00:00,27,32,628,46,468
2024-02-09,Ahmedabad,18:00:00,25,80,1153,17,384
2024-02-09,Ahmedabad,19:00:00,44,75,237,32,221
2024-02-09,Pune,20:00:00,29,84,618,14,362
2024-02-09,Chennai,21:00:00,26,55,501,23,320
2024-02-09,Goa,22:00:00,26,60,838,35,410
2024-02-09,Goa,23:00:00,23,48,270,59,263
2024-02-10,Ahmedabad,00:00:00,22,97,1098,33,362
2024-02-10,Goa,01:00:00,43,44,845,89,191
2024-02-10,Pune,02:00:00,26,87,964,50,365
2024-02-10,Goa,03:00:00,23,59,724,39,435
2024-02-10,Chennai,04:00:00,32,77,373,21,173
2024-02-10,Delhi,05:00:00,39,85,1174,15,413
2024-02-10,Hyderabad,06:00:00,36,71,289,41,189
2024-02-10,Delhi,07:00:00,26,53,567,15,453
2024-02-10,Hyderabad,08:00:00,36,81,1000,4,395
2024-02-10,Bangalore,09:00:00,23,72,406,5,497
2024-02-10,Delhi,10:00:00,30,63,261,41,228
2024-02-10,Pune,11:00:00,22,89,518,87,148
2024-02-10,Mumbai,12:00:00,30,32,1023,29,185
2024-02-10,Bangalore,13:00:00,22,97,750,31,243
2024-02-10,Hyderabad,14:00:00,31,40,259,52,234
2024-02-10,Hyderabad,15:00:00,20,42,304,18,498
2024-02-10,Bangalore,16:00:00,23,79,438,50,214
2024-02-10,Hyderabad,17:00:00,33,48,661,27,376
2024-02-10,Kolkata,18:00:00,20,73,326,46,165
2024-02-10,Mumbai,19:00:00,33,62,282,71,286
2024-02-10,Pune,20:00:00,32,67,419,0,444
2024-02-10,Kolkata,21:00:00,32,32,607,67,300
2024-02-10,Hyderabad,22:00:00,43,94,1145,56,237
2024-02-10,Delhi,23:00:00,34,64,816,21,151
2024-02-11,Kolkata,00:00:00,36,65,1128,85,312
2024-02-11,Delhi,01:00:00,31,67,1171,93,257
2024-02-11,Bangalore,02:00:00,41,68,785,57,389
2024-02-11,Goa,03:00:00,42,54,846,90,449
2024-02-11,Jaipur,04:00:00,33,93,629,90,305
2024-02-11,Hyderabad,05:00:00,31,42,1089,12,441
2024-02-11,Jaipur,06:00:00,37,97,773,38,420
2024-02-11,Mumbai,07:00:00,23,99,712,26,415
2024-02-11,Delhi,08:00:00,33,30,278,38,235
2024-02-11,Kolkata,09:00:00,38,83,1085,71,174
2024-02-11,Jaipur,10:00:00,32,38,264,11,168
2024-02-11,Chennai,11:00:00,44,65,1140,23,400
2024-02-11,Hyderabad,12:00:00,42,66,1179,17,148
2024-02-11,Jaipur,13:00:00,37,88,382,14,301
2024-02-11,Kolkata,14:00:00,30,50,265,59,161
2024-02-11,Kolkata,15:00:00,25,49,1034,15,266
2024-02-11,Mumbai,16:00:00,28,30,1067,96,304
2024-02-11,Ahmedabad,17:00:00,31,88,407,73,248
2024-02-11,Pune,18:00:00,38,57,253,46,220
2024-02-11,Chennai,19:00:00,33,85,420,23,408
2024-02-11,Jaipur,20:00:00,34,38,435,44,196
2024-02-11,Pune,21:00:00,30,94,1088,18,476
2024-02-11,Chennai,22:00:00,25,65,811,90,152
2024-02-11,Ahmedabad,23:00:00,33,63,1158,40,108
2024-02-12,Jaipur,00:00:00,22,61,637,30,430
2024-02-12,Chennai,01:00:00,38,95,302,84,350
2024-02-12,Pune,02:00:00,39,54,635,15,459
2024-02-12,Delhi,03:00:00,44,80,893,22,448
2024-02-12,Kolkata,04:00:00,30,92,1162,77,223
2024-02-12,Goa,05:00:00,43,74,620,22,221
2024-02-12,Bangalore,06:00:00,36,55,307,40,298
2024-02-12,Hyderabad,07:00:00,36,50,723,17,416
2024-02-12,Goa,08:00:00,42,80,642,35,479
2024-02-12,Jaipur,09:00:00,22,53,705,11,194
2024-02-12,Jaipur,10:00:00,33,41,603,74,129
2024-02-12,Chennai,11:00:00,26,40,542,68,191
2024-02-12,Kolkata,12:00:00,44,56,797,50,183
2024-02-12,Ahmedabad,13:00:00,38,52,999,84,114
2024-02-12,Mumbai,14:00:00,22,62,526,31,242
2024-02-12,Chennai,15:00:00,21,67,413,92,408
2024-02-12,Mumbai,16:00:00,36,84,755,70,308
2024-02-12,Bangalore,17:00:00,28,99,521,35,122
2024-02-12,Pune,18:00:00,41,71,277,39,425
2024-02-12,Chennai,19:00:00,25,58,254,90,464
2024-02-12,Bangalore,20:00:00,43,63,983,69,243
2024-02-12,Hyderabad,21:00:00,40,86,1055,37,186
2024-02-12,Chennai,22:00:00,28,32,270,53,292
2024-02-12,Kolkata,23:00:00,24,35,267,3,272
2024-02-13,Kolkata,00:00:00,21,77,379,45,362
2024-02-13,Jaipur,01:00:00,41,93,579,62,394
2024-02-13,Hyderabad,02:00:00,34,42,1132,98,459
2024-02-13,Jaipur,03:00:00,28,65,885,73,149
2024-02-13,Mumbai,04:00:00,38,99,880,49,147
2024-02-13,Goa,05:00:00,29,62,1100,29,148
2024-02-13,Ahmedabad,06:00:00,23,86,649,72,267
2024-02-13,Hyderabad,07:00:00,29,84,460,15,266
2024-02-13,Pune,08:00:00,27,42,646,51,181
2024-02-13,Ahmedabad,09:00:00,41,80,836,3,162
2024-02-13,Ahmedabad,10:00:00,32,82,330,25,327
2024-02-13,Delhi,11:00:00,26,65,433,28,313
2024-02-13,Chennai,12:00:00,26,34,1103,91,229
2024-02-13,Pune,13:00:00,23,54,353,10,467
2024-02-13,Hyderabad,14:00:00,34,66,529,91,253
2024-02-13,Jaipur,15:00:00,31,48,836,95,341
2024-02-13,Mumbai,16:00:00,35,64,1065,23,195
2024-02-13,Chennai,17:00:00,25,63,1090,50,476
2024-02-13,Delhi,18:00:00,28,83,811,41,331
2024-02-13,Mumbai,19:00:00,22,75,252,38,337
2024-02-13,Hyderabad,20:00:00,27,35,1043,6,117
2024-02-13,Goa,21:00:00,26,30,667,17,443
2024-02-13,Ahmedabad,22:00:00,23,63,839,2,423
2024-02-13,Delhi,23:00:00,32,85,612,62,345
2024-02-14,Mumbai,00:00:00,38,55,213,19,159
2024-02-14,Jaipur,01:00:00,26,71,695,97,229
2024-02-14,Delhi,02:00:00,29,67,716,93,449
2024-02-14,Mumbai,03:00:00,44,55,961,72,148
2024-02-14,Delhi,04:00:00,31,88,567,73,265
2024-02-14,Jaipur,05:00:00,22,53,738,69,267
2024-02-14,Jaipur,06:00:00,44,50,836,16,352
2024-02-14,Pune,07:00:00,43,89,651,78,435
2024-02-14,Kolkata,08:00:00,31,49,740,96,482
2024-02-14,Ahmedabad,09:00:00,38,35,714,58,408
2024-02-14,Chennai,10:00:00,34,96,680,53,163
2024-02-14,Chennai,11:00:00,27,39,613,12,132
2024-02-14,Hyderabad,12:00:00,31,41,427,41,157
2024-02-14,Bangalore,13:00:00,39,51,336,43,405
2024-02-14,Hyderabad,14:00:00,25,91,968,85,163
2024-02-14,Bangalore,15:00:00,29,90,439,79,486
2024-02-14,Delhi,16:00:00,21,46,990,97,224
2024-02-14,Bangalore,17:00:00,43,39,1034,66,160
2024-02-14,Kolkata,18:00:00,32,41,871,71,479
2024-02-14,Kolkata,19:00:00,44,69,671,19,348
2024-02-14,Ahmedabad,20:00:00,26,52,717,46,237
2024-02-14,Mumbai,21:00:00,27,69,660,23,165
2024-02-14,Chennai,22:00:00,42,79,504,50,278
2024-02-14,Ahmedabad,23:00:00,35,39,854,17,385
2024-02-15,Kolkata,00:00:00,30,33,1153,22,380
2024-02-15,Mumbai,01:00:00,23,30,380,0,270
2024-02-15,Hyderabad,02:00:00,36,72,229,65,342
2024-02-15,Chennai,03:00:00,35,34,1171,4,219
2024-02-15,Pune,04:00:00,38,63,964,17,443
2024-02-15,Chennai,05:00:00,42,95,239,79,291
2024-02-15,Delhi,06:00:00,30,53,386,73,286
2024-02-15,Goa,07:00:00,26,43,518,92,326
2024-02-15,Chennai,08:00:00,32,70,1015,34,365
2024-02-15,Kolkata,09:00:00,38,71,426,24,291
2024-02-15,Delhi,10:00:00,36,42,931,23,339
2024-02-15,Jaipur,11:00:00,44,58,1091,12,193
2024-02-15,Bangalore,12:00:00,41,94,523,20,225
2024-02-15,Hyderabad,13:00:00,32,75,1102,38,198
2024-02-15,Pune,14:00:00,31,63,1142,33,443
2024-02-15,Hyderabad,15:00:00,26,92,242,18,342
2024-02-15,Jaipur,16:00:00,20,33,855,27,119
2024-02-15,Goa,17:00:00,20,57,477,90,216
2024-02-15,Chennai,18:00:00,39,30,518,89,458
2024-02-15,Ahmedabad,19:00:00,42,65,373,10,198
2024-02-15,Delhi,20:00:00,33,42,958,48,478
2024-02-15,Pune,21:00:00,34,34,884,34,429
2024-02-15,Jaipur,22:00:00,30,43,240,83,254
2024-02-15,Goa,23:00:00,43,61,608,75,406
2024-02-16,Hyderabad,00:00:00,28,79,761,56,284
2024-02-16,Jaipur,01:00:00,36,56,522,27,434
2024-02-16,Pune,02:00:00,23,64,379,65,102
2024-02-16,Pune,03:00:00,39,32,1053,64,256
2024-02-16,Goa,04:00:00,38,33,358,72,274
2024-02-16,Hyderabad,05:00:00,26,36,236,21,435
2024-02-16,Kolkata,06:00:00,20,32,605,50,168
2024-02-16,Pune,07:00:00,28,88,738,90,120
2024-02-16,Delhi,08:00:00,32,30,575,8,397
2024-02-16,Delhi,09:00:00,43,57,1097,70,217
